"id","lat","lon","radius","name_overpass","address_overpass","access","source","operation_hours","operation_hours_json","amenity","amenity_category"
"22062","40.8114356","-73.9621224","50","Union Theological Seminary"," Riverside Church""""","New York NY 10027, Riverside Drive 10027"",,OVERPASS,,,""place_of_worship, university"",education","","","","",""
"22065","42.5353838","-71.1095065","50","Reading Memorial High School","Oakland Road Reading MA 01867","","OVERPASS","","","school","education"
"22066","43.6607044","-70.2475017","50","","","","OVERPASS","","","parking","parking"
"22067","35.7961734","-78.5067913","100","Truist"," Fuji China"," Bank of America""""","Knightdale Boulevard Knightdale NC 27545, Wide Waters Parkway Knightdale NC 27545"",,OVERPASS,""['Mo-Th 11:00-22:30', 'Fr-Sa 11:00-23:30', 'Su 11:30-22:00']"",,""bank, restaurant"",food_and_drink","","","",""
"22070","42.9803917","-71.4664291","100","","","","OVERPASS","","","parking","parking"
"22071","44.4302161","-72.0171649","50","","","private","OVERPASS","","","parking","parking"
"22072","33.1159544","-117.3054188","50","","","yes","OVERPASS","","","parking","parking"
"22075","39.4868683","-106.0671698","50","","","","OVERPASS","","","parking","parking"
"22076","39.6063826","-104.8871583","50","","","private","OVERPASS","","","parking","parking"
"22078","41.7656798","-72.6746826","50","","","","OVERPASS","","","parking","parking"
"22080","37.697009","-121.9380125","50","","","private","OVERPASS","","","parking","parking"
"22082","45.3085423","-122.9361725","50","Providence Newberg Medical Center","Providence Drive Newberg OR 97132","","OVERPASS","","","hospital","healthcare"
"22083","42.5521457","-71.5677487","200","Lazy Mary's","Littleton Road","","OVERPASS","","","restaurant","food_and_drink"
"22084","27.9531407","-99.3799085","50","Valero","","","OVERPASS","","","fuel","transport"
"22086","37.7822825","-122.4042622","50","Gyu-Kaku"," Moscone Convention Center West""""","Howard Street, Howard Street San Francisco CA 94103"",,OVERPASS,,,""conference_centre, parking_entrance, restaurant, vending_machine"",food_and_drink","","","","",""
"22089","40.3537341","-74.0632193","50","Riverview Medical Center"," Good Karma Vegan Cafe"," Muang Thai Restaurant""""","Riverview Plaza Red Bank 07701, East Front Street Red Bank NJ 07701, East Front Street Red Bank NJ 07701"",,OVERPASS,""['24/7, Tu-Su 15:00-20:00, Mo 15:00-21:30', 'Tu-Th 11:00-21:30', 'Fr-Sa 11:00-22:00', 'Su 11:00-21:30']"",,""hospital, parking, restaurant"",food_and_drink","","","",""
"22092","38.9427992","-76.7300734","50","Bowie City Hall","Excalibur Road Bowie MD 20716","","OVERPASS","","","townhall","government_civic"
"22093","39.7576498","-105.0072602","50","Room for Milly"," Blue Sparrow Coffee"," Dave's Hot Chicken"," Dave's Hot Chicken""""","Platte Street Denver CO 80202, Platte St Denver CO 80202"",,OVERPASS,,,""bar, bench, bicycle_parking, cafe, fast_food, parking, parking_entrance, restaurant"",food_and_drink","","",""
"22095","37.5777432","-122.3471356","50","Lot J"," Tuttimelon"," Peet's Coffee""""","Park Road Burlingame CA, Burlingame Avenue Burlingame CA"",yes,OVERPASS,""['Su-Th 11:00-22:00', 'Fr-Sa 11:00-113:00']"",,""cafe, fast_food, parking"",food_and_drink","","","",""
"22099","37.3864742","-121.8617281","50","Pho Tay Do"," Arco""""","Berryessa Road San Jose CA 95133, North Capitol Avenue San Jose 95132"",customers,OVERPASS,""['Th-Su 10:00-24:00', 'Mo-We 10:00-21:00']"",,""fuel, parking, restaurant"",food_and_drink","","","","",""
"22101","41.3181891","-72.2540489","200","","","","OVERPASS","","","parking","parking"
"22102","42.3589376","-72.5534239","50","","","yes","OVERPASS","","","parking","parking"
"22103","43.0240105","-91.1743326","50","","","","OVERPASS","","","parking","parking"
"22104","33.5313611","-112.2638464","50","Glendale Convention Center","West Maryland Avenue Glendale AZ 85305","","OVERPASS","","","conference_centre","other"
"22105","40.7468925","-73.97277","50","Icon Parking","","","OVERPASS","","","parking","parking"
"22107","36.0143555","-115.1029872","50","ChargePoint","","yes","OVERPASS","","","charging_station","transport"
"22108","36.1485829","-81.1517278","100","","","","OVERPASS","","","drinking_water","other"
"22109","37.6534192","-122.3811528","50","","Point San Bruno Boulevard South San Francisco CA 94080","","OVERPASS","","","parking","parking"
"22110","42.3255621","-71.5861306","200","","","","OVERPASS","","","parking","parking"
"22111","42.7996614","-73.9081508","50","","","","OVERPASS","","","parking","parking"
"22116","46.5936064","-120.5467663","100","Virginia Mason Memorial","Tieton Drive Yakima WA 98902","","OVERPASS","['24/7']","","hospital","healthcare"
"22118","32.9290189","-117.1971539","50","Dot Cafe"," Dot To Dot"," Carmel Valley Dentist Office"," Little Star Pediatric Dentistry"," Coastal Skin And Eye Institute""""","Carmel Country Road San Diego CA 92130, Carmel Mountain Road, Carmel Mountain Road, Carmel Mountain Road"",,OVERPASS,""['24/7, Mo-Fr 08:00-17:00', 'Sa-Su off']"",,""bicycle_repair_station, dentist, doctors, kindergarten, restaurant"",food_and_drink","",""
"22119","34.0175847","-118.131667","200","Cantwell-Sacred Heart of Mary High School"," Jack in the Box""""","Garfield Avenue Montebello CA 90640, North Garfield Avenue Montebello CA 90640"",,OVERPASS,,,""fast_food, school"",food_and_drink","","","","",""
"22120","37.963194","-122.062415","50","","","yes","OVERPASS","","","parking","parking"
"22121","44.954477","-92.9878597","50","","","","OVERPASS","","","parking","parking"
"22123","26.5297834","-80.0965452","100","","","","OVERPASS","","","parking_space","parking"
"22126","34.1454717","-118.7694026","100","Animal Shelter #6","Agoura Road Agoura Hills CA 91301","","OVERPASS","","","animal_shelter","other"
"22127","44.134515","-69.9784772","50","","","","OVERPASS","","","parking","parking"
"22130","38.1749786","-122.4499947","200","","","","OVERPASS","","","parking","parking"
"22131","42.8048373","-86.0622215","200","BP","East Lakewood Boulevard Holland MI 49424","","OVERPASS","","","fuel","transport"
"22132","33.8197222","-118.3197222","200","South Bay Christian Center"," Hak San"," KFC"," Torrance New Life Church"," Optum"," Exer Urgent Care""""","Sepulveda Boulevard Torrance CA 90501, Sepulveda Boulevard"",,OVERPASS,,,""clinic, fast_food, parking, place_of_worship, restaurant"",food_and_drink",""
"22138","34.0669533","-117.2738535","100","San Bernardino Community College District","East Hospitality Lane San Bernardino CA 92408","","OVERPASS","","","college","education"
"22139","38.8664823","-76.8508063","100","McDonald's","Ritchie Station Court Capitol Heights MD 20743","","OVERPASS","['05:30-22:00']","","fast_food","food_and_drink"
"22141","40.5087023","-111.414844","50","Timpanogos Valley Theater","","","OVERPASS","","","theatre","other"
"22142","42.2824702","-71.6617231","50","","","","OVERPASS","","","parking","parking"
"22144","42.0956633","-75.9625564","50","M&T Bank","Vestal Parkway East Vestal NY 13850","","OVERPASS","","","bank","financial"
"22146","34.278311","-118.870671","50","","","customers","OVERPASS","","","parking","parking"
"22147","40.012268","-105.125297","50","ChargePoint","","","OVERPASS","","","charging_station","transport"
"22148","41.9671478","-87.6494851","50","Louis A. Weiss Memorial Hospital","North Marine Drive Chicago IL 60640","","OVERPASS","['24/7']","","hospital","healthcare"
"22149","34.1372727","-118.3583271","50","Sierra Ballroom","Universal Hollywood Drive 91608","","OVERPASS","","","cafe","food_and_drink"
"22151","39.7545169","-75.6061933","200","","","","OVERPASS","","","reception_desk","other"
"22152","40.7738993","-73.9458421","100","Chapin School","East End Avenue 10028","","OVERPASS","","","school","education"
"22153","40.9625563","-82.8540724","50","New Washington Post Office","","","OVERPASS","","","post_office","other"
"22154","48.1151772","-123.4326561","50","Clallam County Courthouse"," Port Angeles City Hall""""","East 4th St. Port Angeles 98362, East 5th Street Port Angeles WA 98362"",,OVERPASS,,,""bicycle_parking, courthouse, parking, polling_station, post_box, townhall"",parking","","","","",""
"22158","41.2894974","-72.8858927","50","","","","OVERPASS","","","parking","parking"
"22159","41.3939826","-81.4426357","100","","","","OVERPASS","","","parking","parking"
"22164","37.9438067","-122.0579022","50","","","","OVERPASS","","","parking","parking"
"22165","38.2915787","-122.459727","50","","West Napa Street Sonoma 95476","customers","OVERPASS","","","parking","parking"
"22168","41.4909792","-71.2848034","50","","Wave Avenue Middletown RI 02842","","OVERPASS","","","restaurant","food_and_drink"
"36982","41.7215358","-71.1209169","100","Bristol Community College","","","OVERPASS","","","college","education"
"22187","42.9318113","-87.9488163","200","Marco's """"World Famous"""" Pizza"," Our Father's Lutheran Church"," Our Fathers Lutheran School"," Qdoba""""","South 27th Street Milwaukee WI 53221, South 27th Street Greenfield WI 53221, South 27th Street Greenfield WI 53221, South 27th Street Greenfield WI 53221"",,OVERPASS,""['Mo-Tu 15:00-21:30', 'We-Th 14:00-21:30', 'Fr-Sa 11:00-22:00', 'Su 11:00-21:00', 'Jun-Aug Su 14:00-21:00', 'PH off, 10:30-22:00']"",,""fast_food, parking, place_of_worship, restaurant, school"",food_and_drink","","",""
"22202","39.9207065","-104.9598048","200","","","","OVERPASS","","","parking","parking"
"22203","41.3698231","-72.9206318","50","","","","OVERPASS","","","parking","parking"
"22205","33.6735403","-117.8442545","50","","Michelson Drive Irvine CA 92612","","OVERPASS","","","parking","parking"
"22206","34.4118092","-118.5566021","50","","","","OVERPASS","","","parking","parking"
"22207","37.4814399","-122.1688082","50","","","","OVERPASS","","","parking","parking"
"22209","38.5924227","-90.5519025","50","","","","OVERPASS","","","parking","parking"
"22210","44.8861308","-73.4361229","50","","","","OVERPASS","","","fuel","transport"
"22213","41.7458034","-72.6802788","100","Dr. Michael D. Fox School","Maple Avenue Hartford CT 06114","","OVERPASS","","","school","education"
"22217","37.5436962","-122.3024325","50","","","","OVERPASS","","","parking","parking"
"22219","39.3336929","-84.4395557","200","","","","OVERPASS","","","parking","parking"
"22220","40.9181908","-111.398791","50","Summit County Courthouse","North Main Street Coalville UT 84017","","OVERPASS","","","courthouse","government_civic"
"22222","36.8431759","-76.0692201","200","Sentra Family Center"," Lumpia & Company"," First Watch""""","North Lynnhaven Road Virginia Beach VA 23452, Virginia Beach Boulevard Virginia Beach VA 23452"",,OVERPASS,,,""clinic, restaurant"",food_and_drink","","","",""
"22226","25.7301748","-80.2412232","200","Miami Fire / Rescue Station 8"," Sipsip Rum Bar"," Mayfair Grill""""","FL, Florida Avenue Coconut Grove FL 33133, Florida Avenue Miami FL 33133"",,OVERPASS,""['Su-Th 11:00-22:00, Fr-Sa 11:00-00:00, Mo-Th 17:00-22:00', 'Fr 17:00-23:00', 'Sa 11:00-15:00, 17:00-23:00', 'Su 11:00-15:00, 17:00-22:00']"",,""fire_station, restaurant"",food_and_drink","","","",""
"22230","37.312886","-121.9702697","50","","","","OVERPASS","","","parking","parking"
"22232","39.327314","-94.916619","50","","","yes","OVERPASS","","","parking","parking"
"22233","33.6959771","-112.1117447","200","","","","OVERPASS","","","waste_disposal","other"
"22237","43.1122043","-70.7354965","50","","","","OVERPASS","","","parking","parking"
"22238","45.6042093","-122.4755054","50","","","customers","OVERPASS","","","parking","parking"
"22242","32.7090312","-97.4006702","50","Fixe Southern House"," Twigs American Kitchen"," The Summit Cryocare"," Malai Kitchen""""","Marathon Avenue Fort Worth TX 76109, Marathon Avenue Fort Worth TX 76109, Marathon Avenue Fort Worth TX 76109, Monahans Avenue Fort Worth TX"",,OVERPASS,""['Su 11:00-21:00', 'Mo 16:00-21:30', 'Tu-Th 16:00-21:30', 'Fr 16:00-22:00', 'Sa 11:00-21:00, Su 10:00-22:00', 'Mo-Th 11:00-22:00', 'Fr 11:00-23:00', 'Sa 10:00-23:00, Su 12:00-18:00', 'Mo-Th 12:00-19:00', 'Fr-Sa 10:00-20:00']"",,""clinic, parking, parking_entrance, restaurant"",food_and_drink","","",""
"22243","40.0924095","-75.1234759","50","","","","OVERPASS","","","parking","parking"
"22245","42.6534864","-73.7739409","50","Bank of America"," Walgreens"," Bellini's Counter"," Jimmy John's"," Albany Medical Center""""","New Scotland Avenue Albany NY 12208, New Scotland Avenue Albany NY 12208"",,OVERPASS,['24/7'],,""bank, fast_food, hospital, parking, pharmacy, restaurant"",food_and_drink","",""
"22246","43.9806024","-84.5050067","200","","South M 18 Gladwin MI 48624","","OVERPASS","","","fuel","transport"
"14111","28.8147623","-81.3347962","200","","","","OVERPASS","","","parking","parking"
"22247","47.6217104","-122.336121","50","Zoka Coffee - South Lake Union"," Cactus - South Lake Union"," Ruby/Dawson""""","Boren Avenue North WA, Terry Avenue North Seattle WA 98109"",customers,OVERPASS,""['Mo-Fr 07:00-15:00, Mo-Fr 11:00-22:00', 'Sa,Su 10:00-22:00']"",,""bench, bicycle_parking, cafe, parking_entrance, restaurant, waste_basket"",food_and_drink","","","",""
"22252","38.2408453","-122.040351","50","","","","OVERPASS","","","parking","parking"
"22254","39.82225","-84.0204213","50","Actors Theater"," Fairborn Library""""","East Main Street Fairborn OH 45324, East Main Street Fairborn OH 45324"",yes,OVERPASS,""['Sa 10:00-17:00', 'Su 13:00-17:00', 'Mo-Th 10:00-20:00', 'Fr 10:00-18:00']"",,""library, parking, theatre"",parking","","","","",""
"22256","46.8693549","-113.9935829","50","","","","OVERPASS","","","parking","parking"
"22257","33.6742702","-117.8403524","100","","","private","OVERPASS","","","parking","parking"
"22258","39.6370876","-84.2270535","50","Chuck E. Cheese","","","OVERPASS","","","restaurant","food_and_drink"
"22263","33.9766329","-118.417592","100","Starbucks"," Hopdoddy Burgers and Beers"," Chase"," Chase"," Poke"," Argo Navis School""""","West Jefferson Boulevard Los Angeles CA 90094, West Jefferson Boulevard Los Angeles CA 90094, McConnell Avenue Los Angeles CA 90066"",permissive,OVERPASS,""['Mo-Fr 09:00-17:00', 'Sa 09:00-14:00', 'Su closed']"",,""atm, bank, bicycle_parking, cafe, charging_station, fountain, parking, parking_entrance, recycling, restaurant, school, shelter, waste_basket"",food_and_drink",""
"22269","32.5846913","-83.6633811","200","Southside Baptist Church","","","OVERPASS","","","place_of_worship","other"
"22270","33.0224442","-117.0915056","50","","","","OVERPASS","","","food_court","food_and_drink"
"22271","38.7831705","-89.9267385","50","Liberty Middle School","","","OVERPASS","","","school","education"
"22272","48.0398052","-122.409335","50","Ulysses Coffee"," Blink"," Spyhop Public House""""","Anthes Avenue, Anthes Avenue WA, 2nd Street Langley WA 98260"",customers,OVERPASS,""['Mo-Th 16:00-22:30', 'Fr,Sa 16:00-24:00', 'Su 12:00-22:30']"",,""bench, bicycle_parking, bicycle_repair_station, cafe, charging_station, parking, parking_space, pub, shelter, waste_basket"",food_and_drink","","","",""
"22274","37.1164773","-107.6329671","50","Ignacio Community Library","Goddard Avenue Ignacio CO 81137","","OVERPASS","","","library","other"
"22277","42.1543452","-76.8708351","100","Five Guys","County Route 64 Elmira NY 14903","","OVERPASS","['11:00-21:30']","","fast_food","food_and_drink"
"22278","32.2802596","-90.0335236","50","","","","OVERPASS","","","parking","parking"
"22279","41.5590782","-83.55043","50","","","","OVERPASS","","","parking","parking"
"22280","41.6809884","-72.3898169","50","","","","OVERPASS","","","parking","parking"
"22282","43.3159552","-73.6175689","200","Smart Wash Carwash","Progress Boulevard Queensbury NY 12804"," Quaker Road Queensbury NY 12804""""","customers, customers"",OVERPASS,,,""car_wash, parking"",parking","","","",""
"22283","44.9431084","-93.1000342","50","RiverCentre Ramp","","","OVERPASS","","","parking","parking"
"22284","32.2228202","-110.9555822","50","Robert D. Morrow Education Center","","","OVERPASS","","","school","education"
"22286","37.3964697","-122.104418","50","","","","OVERPASS","","","parking","parking"
"22287","37.4252582","-122.1982017","50","","","","OVERPASS","","","parking","parking"
"22290","33.6405349","-112.225196","50","","","","OVERPASS","","","parking","parking"
"22291","35.7924707","-78.4996316","50","","","","OVERPASS","","","parking","parking"
"22294","40.9836254","-74.1173252","50","","","","OVERPASS","","","parking","parking"
"22296","28.5605564","-81.4411932","50","","","","OVERPASS","","","parking","parking"
"22297","36.8012154","-76.2283826","50","Rancho Grande","South Military Highway Chesapeake VA 23320","","OVERPASS","","","restaurant","food_and_drink"
"22298","42.2842172","-83.8102653","50","","","customers","OVERPASS","","","parking","parking"
"22299","33.0784491","-96.8023462","50","","","","OVERPASS","","","parking","parking"
"22301","37.6477807","-77.5839895","50","","","","OVERPASS","","","parking","parking"
"22302","42.2884137","-73.3377626","50","","","","OVERPASS","","","parking","parking"
"22304","37.4497399","-122.1582364","50","Webster House"," Wells Fargo Home Mortgage"," Lytton Gardens Senior Community""""","Webster Street Palo Alto 94301, University Avenue Palo Alto CA 94301, Lytton Avenue"",,OVERPASS,,,""bank, bench, parking, social_facility, waste_basket"",financial","","","",""
"22305","38.5514179","-121.4512089","50","Lot 17","","","OVERPASS","","","parking","parking"
"22310","32.2223084","-110.9325532","50","","","","OVERPASS","","","parking","parking"
"22318","26.7807057","-80.087907","50","Riviera Beach Public Library","North Congress Avenue Riviera Beach FL","","OVERPASS","","","library","other"
"22319","30.2837353","-95.5701619","50","PrimoHoagies","Pine Market Avenue Montgomery TX 77316","","OVERPASS","","","fast_food","food_and_drink"
"22321","44.2307531","-72.5530415","100","Sunoco"," Pizza Hut""""","U.S. Route 302 Barre VT 05641, U.S. Route 302 Berlin VT 05641"",,OVERPASS,""['Su-Th 12:00-20:00', 'Fr,Sa 12:00-21:00']"",,""fuel, parking, restaurant"",food_and_drink","","","","",""
"22322","47.6170631","-122.340648","50","Momiji SLU"," Happy Lemon""""","Bell Street Seattle WA 98121, WA"",,OVERPASS,,,""bench, bicycle_parking, cafe, restaurant, vending_machine, waste_basket"",food_and_drink","","","","",""
"22323","33.653","-84.45","100","College Park Police Station"," College Park Police Department""""","GA, College Street College Park GA 30337"",,OVERPASS,,,""charging_station, police"",government_civic","","","","",""
"22325","40.3105101","-75.952552","50","Sunoco","Lancaster Ave Reading 19607","","OVERPASS","['24/7']","","fuel","transport"
"22329","30.6691497","-81.4588759","50","David's Restaurant & Lounge","Ash Street Amelia Island FL 32034","","OVERPASS","","","restaurant","food_and_drink"
"22330","34.105349","-118.3368528","100","Starbucks"," Subway"," Pizza Bella"," shintaro"," Wingstop"," Las Palmas Senior Citizen Center""""","Highland Avenue Los Angeles CA, Highland Avenue Los Angeles CA 90068, Highland Avenue Los Angeles CA, Highland Avenue Los Angeles CA, North Highland Avenue Los Angeles CA 90068, North Las Palmas Avenue Los Angeles CA 90028"",customers,OVERPASS,""['24/7, Mo-13:30-16:30', 'Tu-02:00-16:00', 'We 01:00-15:30', 'Th 09:30-12:30', 'Fr 02:00-16:00']"",,""cafe, community_centre, fast_food, parking, restaurant"",food_and_drink",""
"22331","38.9042283","-77.0132938","50","Walker Jones Education Campus","New Jersey Avenue Northwest Washington 20001","","OVERPASS","","","school","education"
"22332","41.0759343","-85.1424459","50","King Gyros"," Rally's""""","West Jefferson Boulevard Fort Wayne IN 46802, West Jefferson Boulevard Fort Wayne IN 46802"",private,OVERPASS,,,""fast_food, parking"",food_and_drink","","","","",""
"22333","41.5591411","-70.62115","50","","","customers","OVERPASS","","","parking","parking"
"22336","41.6485251","-83.534538","50","","","","OVERPASS","","","parking","parking"
"22337","43.0868958","-73.7955331","50","","","","OVERPASS","","","parking","parking"
"22341","30.4343534","-84.2993538","50","ChargePoint","","private","OVERPASS","","","charging_station","transport"
"22342","38.8912906","-77.0863336","50","Dunkin'"," The UPS Store"," Wells Fargo"," For Five"," Merit School of Clarendon""""","Wilson Boulevard Arlington VA 22201, Wilson Boulevard Arlington VA 22201, Wilson Boulevard Arlington VA 22201, Wilson Boulevard Arlington VA 22201, Wilson Boulevard VA"",customers,OVERPASS,""['Mo-Sa 05:00-18:00', 'Su 06:00-18:00, Mo-Fr 08:30-19:00', 'Sa 09:00-17:00', 'Su 10:00-15:00, Mo-Fr 09:00-17:00, Mo-Fr 07:00-19:00', 'Sa-Su 07:00-18:00, Mo-Fr 07:00-18:30']"",,""bank, cafe, fast_food, parking, post_office, school"",food_and_drink","",""
"22343","40.2114262","-111.6580495","50","","","","OVERPASS","","","parking","parking"
"22347","35.4414109","-95.9851489","50","","","","OVERPASS","","","parking","parking"
"22349","45.7164315","-121.470053","50","","","","OVERPASS","","","parking","parking"
"22351","41.4304568","-82.7153217","50","","","","OVERPASS","","","parking","parking"
"22359","35.4618188","-83.3152796","50","McDonald's"," Arby's""""","Casino Trail ᏗᏂᏆᏂᏲᎯ ᎤᏂᏅᏅ Whittier NC 28789, NC"",,OVERPASS,""['Mo-Su 05:00-24:00, Mo-Th 10:00-23:00', 'Fr-Sa 10:00-23:30', 'Su 10:00-23:00']"",,fast_food,food_and_drink","","","","",""
"22364","47.6217104","-122.336121","50","Zoka Coffee - South Lake Union"," Cactus - South Lake Union""""","Boren Avenue North WA, Terry Avenue North Seattle WA 98109"",,OVERPASS,""['Mo-Fr 07:00-15:00, Mo-Fr 11:00-22:00', 'Sa,Su 10:00-22:00']"",,""bicycle_parking, cafe, parking_entrance, restaurant, waste_basket"",food_and_drink","","","","",""
"22367","33.8222737","-116.5112002","50","Palm Springs Courthouse","","","OVERPASS","","","courthouse","government_civic"
"22368","38.5695359","-89.9130939","200","","","","OVERPASS","","","parking","parking"
"22371","34.198116","-119.1745005","50","","","","OVERPASS","","","parking","parking"
"22372","37.786563","-122.2726072","50","","","","OVERPASS","","","parking","parking"
"22375","38.0635722","-122.5333304","50","Toast"," Super Duper Burgers""""","Nave Drive Novato CA 94949, Nave Drive Novato CA 94949"",,OVERPASS,""['Su-Th 07:30-20:00', 'Fr-Sa 07:30-21:00, Mo-Su 10:30-22:00']"",,""parking, restaurant"",food_and_drink","","","","",""
"22376","39.1750075","-76.8759338","50","","","unknown","OVERPASS","","","parking","parking"
"22377","40.7838197","-74.4636469","200","","","","OVERPASS","","","school","education"
"22379","33.7339076","-118.2809043","50","Episcopal Seamens Center","","","OVERPASS","","","place_of_worship","other"
"22380","35.7322485","-84.3902393","100","Weigel's","","","OVERPASS","","","fuel","transport"
"22381","38.4892092","-122.4485851","100","","","","OVERPASS","","","parking","parking"
"22382","40.2356443","-111.6627284","100","Provo 4th District Courthouse","North Freedom Boulevard Provo UT 84601","","OVERPASS","","","courthouse","government_civic"
"22383","40.4315065","-79.8146842","50","","","","OVERPASS","","","parking","parking"
"22386","41.3612508","-93.7900525","50","","","","OVERPASS","","","fuel","transport"
"22388","42.4616392","-71.3967097","100","","","","OVERPASS","","","parking","parking"
"22389","48.0998082","-122.1885531","50","Donna's Truck Stop","","","OVERPASS","","","fuel","transport"
"22394","37.891671","-122.120421","50","Roundup Saloon"," Uncle Yu's"," Rustic Tavern""""","Oak Hill Road Lafayette CA 94549, Mount Diablo Boulevard Lafayette CA 94549"",,OVERPASS,,,""bar, parking, restaurant"",food_and_drink","","","",""
"22396","42.362619","-71.0838826","50","Eastern Bank"," Dunkin'"," Dig"," Shy Bird"," Locke Bar""""","Broadway Cambridge MA 02142, Third Street"",,OVERPASS,""['24/7, Mo-Sa 05:00-23:00', 'Su 06:00-21:00, 24/7, 11:00-21:00']"",,""bank, bar, bicycle_parking, bicycle_repair_station, fast_food, recycling, restaurant, waste_basket"",food_and_drink","",""
"22401","42.3457325","-71.2560393","50","","","private","OVERPASS","","","parking","parking"
"22402","42.7636136","-73.8859475","100","Stanford Heights Fire District","Central Avenue Schenectady NY 12304","","OVERPASS","","","fire_station","government_civic"
"22404","33.6204537","-117.8774489","50","","San Clemente Drive Newport Beach CA 92660","","OVERPASS","","","parking","parking"
"22410","35.9245064","-86.8151535","200","","","","OVERPASS","","","parking","parking"
"22411","41.5958303","-72.8798188","50","Walter A. Derynoski Elementary School"," Southington Public Library""""","Main Street Southington CT 06489, Main Street Southington CT 06489"",,OVERPASS,,,""library, parking, school"",education","","","","",""
"22412","26.5981281","-81.8459266","200","DQ Grill & Chill","Colonial Boulevard Fort Myers FL 33966-1033","","OVERPASS","","","fast_food","food_and_drink"
"22414","40.7844132","-74.1934673","50","","","","OVERPASS","","","parking","parking"
"51268","35.2290907","-97.4831193","200","","","customers","OVERPASS","","","bicycle_parking","parking"
"22418","38.1758851","-85.7119446","100","","","","OVERPASS","","","parking","parking"
"22419","38.2668694","-122.2393818","50","Napa State Hospital","","","OVERPASS","","","hospital","healthcare"
"22425","41.7658931","-72.4903169","50","","","","OVERPASS","","","bicycle_parking","parking"
"22426","41.9383683","-71.302195","50","","","","OVERPASS","","","parking","parking"
"22428","28.4867444","-81.4410032","100","","","","OVERPASS","","","parking","parking"
"22429","33.17392","-96.7701672","200","Whataburger","","","OVERPASS","","","fast_food","food_and_drink"
"22430","36.8232135","-76.4074585","100","BJ's Gas","","","OVERPASS","","","fuel","transport"
"22431","42.3495874","-71.0474916","50","Row 34","Congress Street Boston 02210","","OVERPASS","","","restaurant","food_and_drink"
"22436","35.4129225","-80.6636865","100","BB&T","Concord NC 28027","","OVERPASS","","","bank","financial"
"22438","39.5720676","-119.7978982","200","TMCC - Dandini Campus;Truckee Meadows Community College","","","OVERPASS","","","college","education"
"22449","27.966129","-82.520825","50","Bar Louie"," Blue Martini""""","North West Shore Boulevard Tampa 33607, North West Shore Boulevard Tampa 33607"",customers,OVERPASS,,,""bar, parking"",food_and_drink","","","","",""
"22450","30.0387279","-95.2566222","50","","","","OVERPASS","","","parking","parking"
"22452","33.9575619","-84.2115184","200","","","","OVERPASS","","","parking","parking"
"22453","33.9795885","-118.4092908","50","","","permissive","OVERPASS","","","parking_entrance","parking"
"22454","37.7547641","-121.9102222","50","Diablo Valley College"," La Petite Academy of Dougherty Valley""""","Watermill Road San Ramon CA 94582, Bollinger Canyon Road San Ramon CA 94582"",,OVERPASS,,,""college, kindergarten, parking"",education","","","","",""
"22455","39.2883588","-76.6065182","50","Subway"," BCCC Workforce Development and Continuing Education"," Taco Town"," The Kabul Fresh Grill"," Poyoteca"," Harbor Park Garage""""","Market Place Baltimore MD 21202, Market Place Baltimore MD 21202, Market Place Baltimore MD 21202"",yes,OVERPASS,""['Mo-We 07:00-22:00', 'Th-Sa 07:00-03:00', 'Su 08:00-20:00, Mo-Fr 11:00-20:30', 'Sa,Su 11:30-20:30']"",,""college, fast_food, parking, parking_entrance, place_of_worship, restaurant"",food_and_drink",""
"14339","45.4067359","-122.8440899","50","Art Rutkin Elementary School","","","OVERPASS","","","school","education"
"14340","47.2485838","-122.5067173","200","Central Seventh Day Adventist Church","South Baltimore Street Tacoma WA 98465","","OVERPASS","","","place_of_worship","other"
"22460","40.419402","-86.9148787","50","Veterinary Medical Library","Harrison Street West Lafayette IN 47907","","OVERPASS","","","library","other"
"22464","37.3208727","-121.9516756","100","Santana Care Montessori School","Spar Avenue San Jose CA 95117"," Olin Avenue San Jose CA 95117""""","yes, private"",OVERPASS,,,""kindergarten, parking, parking_entrance"",parking","","","",""
"22465","40.7837605","-73.4435706","100","","","","OVERPASS","","","parking","parking"
"22466","47.7216306","-117.2836645","50","","","","OVERPASS","","","fuel","transport"
"22467","34.6761256","-118.1548345","50","","","","OVERPASS","","","parking","parking"
"22472","37.5223322","-122.2581041","50","","","destination","OVERPASS","","","parking","parking"
"22473","42.1371901","-87.9235652","100","","","","OVERPASS","","","parking","parking"
"22476","30.2481523","-93.0108644","200","","","","OVERPASS","","","parking","parking"
"22480","40.8052353","-73.9614667","50","Mount Sinai Morningside"," Cathedral of Saint John the Divine""""","Amsterdam Avenue New York 10029, Amsterdam Avenue New York NY 10025"",,OVERPASS,['24/7'],,""hospital, place_of_worship"",healthcare","","","","",""
"22481","41.9650134","-71.6743977","100","Jesse Smith Memorial Library","Tinkham Lane Burrillville RI 2830-1439","","OVERPASS","","","library","other"
"22482","26.1558851","-81.8088438","100","","","customers","OVERPASS","","","parking","parking"
"22489","40.8566984","-73.3905643","200","Citibank","East Pulaski Road Greenlawn NY 11740","","OVERPASS","","","bank","financial"
