time,Sum of Sessions - ChargerId → Energy,energy
2020-10-15T18:30:00Z,608.632,608.632
2020-10-16T18:30:00Z,666.873,666.873
2020-10-17T18:30:00Z,423.926,423.926
2020-10-18T18:30:00Z,360.568,360.568
2020-10-19T18:30:00Z,430.591,430.591
2020-10-20T18:30:00Z,556.657,556.657
2020-10-21T18:30:00Z,390.458,390.458
2020-10-22T18:30:00Z,611.949,611.949
2020-10-23T18:30:00Z,517.425,517.425
2020-10-24T18:30:00Z,692.095,692.095
2020-10-25T18:30:00Z,717.577,717.577
2020-10-26T18:30:00Z,775.077,775.077
2020-10-27T18:30:00Z,515.777,515.777
2020-10-28T18:30:00Z,471.167,471.167
2020-10-29T18:30:00Z,632.821,632.821
2020-10-30T18:30:00Z,581.559,581.559
2020-10-31T18:30:00Z,541.139,541.139
2020-11-01T18:30:00Z,491.538,491.538
2020-11-02T18:30:00Z,478.215,478.215
2020-11-03T18:30:00Z,496.355,496.355
2020-11-04T18:30:00Z,827.343,827.343
2020-11-05T18:30:00Z,430.62399999999997,430.62399999999997
2020-11-06T18:30:00Z,497.214,497.214
2020-11-07T18:30:00Z,417.343,417.343
2020-11-08T18:30:00Z,294.549,294.549
2020-11-09T18:30:00Z,583.355,583.355
2020-11-10T18:30:00Z,453.144,453.144
2020-11-11T18:30:00Z,582.795,582.795
2020-11-12T18:30:00Z,544.403,544.403
2020-11-13T18:30:00Z,662.445,662.445
2020-11-14T18:30:00Z,763.098,763.098
2020-11-15T18:30:00Z,456.341,456.341
2020-11-16T18:30:00Z,467.35699999999997,467.35699999999997
2020-11-17T18:30:00Z,540.951,540.951
2020-11-18T18:30:00Z,605.555,605.555
2020-11-19T18:30:00Z,705.787,705.787
2020-11-20T18:30:00Z,330.57,330.57
2020-11-21T18:30:00Z,377.392,377.392
2020-11-22T18:30:00Z,517.8100000000001,517.8100000000001
2020-11-23T18:30:00Z,805.243,805.243
2020-11-24T18:30:00Z,620.161,620.161
2020-11-25T18:30:00Z,502.404,502.404
2020-11-26T18:30:00Z,427.536,427.536
2020-11-27T18:30:00Z,458.82,458.82
2020-11-28T18:30:00Z,468.209,468.209
2020-11-29T18:30:00Z,467.338,467.338
2020-11-30T18:30:00Z,607.118,607.118
2020-12-01T18:30:00Z,571.216,571.216
2020-12-02T18:30:00Z,533.053,533.053
2020-12-03T18:30:00Z,766.226,766.226
2020-12-04T18:30:00Z,493.268,493.268
2020-12-05T18:30:00Z,577.034,577.034
2020-12-06T18:30:00Z,538.076,538.076
2020-12-07T18:30:00Z,578.776,578.776
2020-12-08T18:30:00Z,791.762,791.762
2020-12-09T18:30:00Z,506.358,506.358
2020-12-10T18:30:00Z,449.233,449.233
2020-12-11T18:30:00Z,682.99,682.99
2020-12-12T18:30:00Z,395.723,395.723
2020-12-13T18:30:00Z,671.684,671.684
2020-12-14T18:30:00Z,381.882,381.882
2020-12-15T18:30:00Z,487.296,487.296
2020-12-16T18:30:00Z,767.27,767.27
2020-12-17T18:30:00Z,756.439,756.439
2020-12-18T18:30:00Z,735.852,735.852
2020-12-19T18:30:00Z,475.996,475.996
2020-12-20T18:30:00Z,816.758,816.758
2020-12-21T18:30:00Z,348.025,348.025
2020-12-22T18:30:00Z,420.32,420.32
2020-12-23T18:30:00Z,694.8439999999999,694.8439999999999
2020-12-24T18:30:00Z,640.854,640.854
2020-12-25T18:30:00Z,402.348,402.348
2020-12-26T18:30:00Z,466.898,466.898
2020-12-27T18:30:00Z,788.171,788.171
2020-12-28T18:30:00Z,599.111,599.111
2020-12-29T18:30:00Z,719.818,719.818
2020-12-30T18:30:00Z,670.103,670.103
2020-12-31T18:30:00Z,496.271,496.271
2021-01-01T18:30:00Z,490.31600000000003,490.31600000000003
2021-01-02T18:30:00Z,692.788,692.788
2021-01-03T18:30:00Z,865.132,865.132
2021-01-04T18:30:00Z,840.222,840.222
2021-01-05T18:30:00Z,820.029,820.029
2021-01-06T18:30:00Z,554.013,554.013
2021-01-07T18:30:00Z,782.823,782.823
2021-01-08T18:30:00Z,601.865,601.865
2021-01-09T18:30:00Z,593.426,593.426
2021-01-10T18:30:00Z,667.153,667.153
2021-01-11T18:30:00Z,854.217,854.217
2021-01-12T18:30:00Z,561.007,561.007
2021-01-13T18:30:00Z,618.627,618.627
2021-01-14T18:30:00Z,940.545,940.545
2021-01-15T18:30:00Z,931.418,931.418
2021-01-16T18:30:00Z,604.9449999999999,604.9449999999999
2021-01-17T18:30:00Z,492.278,492.278
2021-01-18T18:30:00Z,773.974,773.974
2021-01-19T18:30:00Z,673.398,673.398
2021-01-20T18:30:00Z,691.201,691.201
2021-01-21T18:30:00Z,1104.924,1104.924
2021-01-22T18:30:00Z,904.106,904.106
2021-01-23T18:30:00Z,386.802,386.802
2021-01-24T18:30:00Z,956.816,956.816
2021-01-25T18:30:00Z,662.1,662.1
2021-01-26T18:30:00Z,906.769,906.769
2021-01-27T18:30:00Z,858.596,858.596
2021-01-28T18:30:00Z,1062.394,1062.394
2021-01-29T18:30:00Z,665.192,665.192
2021-01-30T18:30:00Z,645.89,645.89
2021-01-31T18:30:00Z,1000.251,1000.251
2021-02-01T18:30:00Z,629.086,629.086
2021-02-02T18:30:00Z,922.429,922.429
2021-02-03T18:30:00Z,932.642,932.642
2021-02-04T18:30:00Z,1325.351,1325.351
2021-02-05T18:30:00Z,1101.436,1101.436
2021-02-06T18:30:00Z,691.345,691.345
2021-02-07T18:30:00Z,998.557,998.557
2021-02-08T18:30:00Z,594.5,594.5
2021-02-09T18:30:00Z,715.964,715.964
2021-02-10T18:30:00Z,712.098,712.098
2021-02-11T18:30:00Z,1236.975,1236.975
2021-02-12T18:30:00Z,817.817,817.817
2021-02-13T18:30:00Z,990.934,990.934
2021-02-14T18:30:00Z,745.571,745.571
2021-02-15T18:30:00Z,772.983,772.983
2021-02-16T18:30:00Z,917.968,917.968
2021-02-17T18:30:00Z,1378.918,1378.918
2021-02-18T18:30:00Z,901.613,901.613
2021-02-19T18:30:00Z,853.737,853.737
2021-02-20T18:30:00Z,512.274,512.274
2021-02-21T18:30:00Z,925.93,925.93
2021-02-22T18:30:00Z,901.676,901.676
2021-02-23T18:30:00Z,629.771,629.771
2021-02-24T18:30:00Z,738.488,738.488
2021-02-25T18:30:00Z,822.411,822.411
2021-02-26T18:30:00Z,646.124,646.124
2021-02-27T18:30:00Z,881.218,881.218
2021-02-28T18:30:00Z,923.057,923.057
2021-03-01T18:30:00Z,798.246,798.246
2021-03-02T18:30:00Z,1015.51,1015.51
2021-03-03T18:30:00Z,1175.175,1175.175
2021-03-04T18:30:00Z,750.704,750.704
2021-03-05T18:30:00Z,676.925,676.925
2021-03-06T18:30:00Z,728.794,728.794
2021-03-07T18:30:00Z,1453.791,1453.791
2021-03-08T18:30:00Z,1041.305,1041.305
2021-03-09T18:30:00Z,1059.044,1059.044
2021-03-10T18:30:00Z,1130.839,1130.839
2021-03-11T18:30:00Z,1028.176,1028.176
2021-03-12T18:30:00Z,775.365,775.365
2021-03-13T18:30:00Z,1240.358,1240.358
2021-03-14T18:30:00Z,1130.765,1130.765
2021-03-15T18:30:00Z,807.897,807.897
2021-03-16T18:30:00Z,1062.078,1062.078
2021-03-17T18:30:00Z,953.671,953.671
2021-03-18T18:30:00Z,1184.013,1184.013
2021-03-19T18:30:00Z,750.227,750.227
2021-03-20T18:30:00Z,980.588,980.588
2021-03-21T18:30:00Z,1146.835,1146.835
2021-03-22T18:30:00Z,1073.684,1073.684
2021-03-23T18:30:00Z,999.589,999.589
2021-03-24T18:30:00Z,905.562,905.562
2021-03-25T18:30:00Z,1233.894,1233.894
2021-03-26T18:30:00Z,1276.349,1276.349
2021-03-27T18:30:00Z,996.237,996.237
2021-03-28T18:30:00Z,1201.594,1201.594
2021-03-29T18:30:00Z,1090.522,1090.522
2021-03-30T18:30:00Z,1275.348,1275.348
2021-03-31T18:30:00Z,1171.983,1171.983
2021-04-01T18:30:00Z,1043.226,1043.226
2021-04-02T18:30:00Z,963.182,963.182
2021-04-03T18:30:00Z,738.129,738.129
2021-04-04T18:30:00Z,1369.301,1369.301
2021-04-05T18:30:00Z,1419.791,1419.791
2021-04-06T18:30:00Z,947.0939999999999,947.0939999999999
2021-04-07T18:30:00Z,1229.292,1229.292
2021-04-08T18:30:00Z,967.2429999999999,967.2429999999999
2021-04-09T18:30:00Z,851.292,851.292
2021-04-10T18:30:00Z,1063.242,1063.242
2021-04-11T18:30:00Z,1590.025,1590.025
2021-04-12T18:30:00Z,1002.842,1002.842
2021-04-13T18:30:00Z,1225.53,1225.53
2021-04-14T18:30:00Z,1133.509,1133.509
2021-04-15T18:30:00Z,1152.829,1152.829
2021-04-16T18:30:00Z,1092.479,1092.479
2021-04-17T18:30:00Z,1067.707,1067.707
2021-04-18T18:30:00Z,1627.765,1627.765
2021-04-19T18:30:00Z,1025.77,1025.77
2021-04-20T18:30:00Z,1562.609,1562.609
2021-04-21T18:30:00Z,1237.0339999999999,1237.0339999999999
2021-04-22T18:30:00Z,1349.371,1349.371
2021-04-23T18:30:00Z,858.759,858.759
2021-04-24T18:30:00Z,633.961,633.961
2021-04-25T18:30:00Z,1489.018,1489.018
2021-04-26T18:30:00Z,1320.798,1320.798
2021-04-27T18:30:00Z,1096.787,1096.787
2021-04-28T18:30:00Z,1485.55,1485.55
2021-04-29T18:30:00Z,1378.568,1378.568
2021-04-30T18:30:00Z,1050.855,1050.855
2021-05-01T18:30:00Z,1223.579,1223.579
2021-05-02T18:30:00Z,1468.777,1468.777
2021-05-03T18:30:00Z,1664.3,1664.3
2021-05-04T18:30:00Z,1251.1490000000001,1251.1490000000001
2021-05-05T18:30:00Z,1685.311,1685.311
2021-05-06T18:30:00Z,1665.297,1665.297
2021-05-07T18:30:00Z,1178.595,1178.595
2021-05-08T18:30:00Z,859.467,859.467
2021-05-09T18:30:00Z,1233.147,1233.147
2021-05-10T18:30:00Z,1054.179,1054.179
2021-05-11T18:30:00Z,1314.5529999999999,1314.5529999999999
2021-05-12T18:30:00Z,1309.275,1309.275
2021-05-13T18:30:00Z,1418.297,1418.297
2021-05-14T18:30:00Z,1124.203,1124.203
2021-05-15T18:30:00Z,919.739,919.739
2021-05-16T18:30:00Z,967.095,967.095
2021-05-17T18:30:00Z,1707.142,1707.142
2021-05-18T18:30:00Z,1141.941,1141.941
2021-05-19T18:30:00Z,1397.294,1397.294
2021-05-20T18:30:00Z,1363.593,1363.593
2021-05-21T18:30:00Z,1313.503,1313.503
2021-05-22T18:30:00Z,865.481,865.481
2021-05-23T18:30:00Z,1287.638,1287.638
2021-05-24T18:30:00Z,1297.456,1297.456
2021-05-25T18:30:00Z,1504.744,1504.744
2021-05-26T18:30:00Z,1451.95,1451.95
2021-05-27T18:30:00Z,1212.566,1212.566
2021-05-28T18:30:00Z,1114.886,1114.886
2021-05-29T18:30:00Z,1038.907,1038.907
2021-05-30T18:30:00Z,676.933,676.933
2021-05-31T18:30:00Z,1409.647,1409.647
2021-06-01T18:30:00Z,1053.7549999999999,1053.7549999999999
2021-06-02T18:30:00Z,1360.097,1360.097
2021-06-03T18:30:00Z,1244.378,1244.378
2021-06-04T18:30:00Z,1171.538,1171.538
2021-06-05T18:30:00Z,1069.172,1069.172
2021-06-06T18:30:00Z,1443.057,1443.057
2021-06-07T18:30:00Z,1563.76,1563.76
2021-06-08T18:30:00Z,989.075,989.075
2021-06-09T18:30:00Z,1398.864,1398.864
2021-06-10T18:30:00Z,1138.044,1138.044
2021-06-11T18:30:00Z,1174.356,1174.356
2021-06-12T18:30:00Z,809.548,809.548
2021-06-13T18:30:00Z,1373.36,1373.36
2021-06-14T18:30:00Z,935.003,935.003
2021-06-15T18:30:00Z,1190.519,1190.519
2021-06-16T18:30:00Z,1262.152,1262.152
2021-06-17T18:30:00Z,1871.354,1871.354
2021-06-18T18:30:00Z,1251.401,1251.401
2021-06-19T18:30:00Z,994.378,994.378
2021-06-20T18:30:00Z,1215.944,1215.944
2021-06-21T18:30:00Z,1262.918,1262.918
2021-06-22T18:30:00Z,1686.221,1686.221
2021-06-23T18:30:00Z,1451.72,1451.72
2021-06-24T18:30:00Z,1781.135,1781.135
2021-06-25T18:30:00Z,866.256,866.256
2021-06-26T18:30:00Z,1076.679,1076.679
2021-06-27T18:30:00Z,1374.348,1374.348
2021-06-28T18:30:00Z,1146.717,1146.717
2021-06-29T18:30:00Z,1214.719,1214.719
2021-06-30T18:30:00Z,1175.881,1175.881
2021-07-01T18:30:00Z,1428.3990000000001,1428.3990000000001
2021-07-02T18:30:00Z,1113.664,1113.664
2021-07-03T18:30:00Z,853.539,853.539
2021-07-04T18:30:00Z,1114.297,1114.297
2021-07-05T18:30:00Z,1377.434,1377.434
2021-07-06T18:30:00Z,984.544,984.544
2021-07-07T18:30:00Z,1283.692,1283.692
2021-07-08T18:30:00Z,1561.749,1561.749
2021-07-09T18:30:00Z,1177.66,1177.66
2021-07-10T18:30:00Z,889.601,889.601
2021-07-11T18:30:00Z,1208.6109999999999,1208.6109999999999
2021-07-12T18:30:00Z,1259.714,1259.714
2021-07-13T18:30:00Z,1231.857,1231.857
2021-07-14T18:30:00Z,1133.245,1133.245
2021-07-15T18:30:00Z,1200.663,1200.663
2021-07-16T18:30:00Z,1210.065,1210.065
2021-07-17T18:30:00Z,1193.733,1193.733
2021-07-18T18:30:00Z,1159.306,1159.306
2021-07-19T18:30:00Z,1306.321,1306.321
2021-07-20T18:30:00Z,1288.372,1288.372
2021-07-21T18:30:00Z,1388.78,1388.78
2021-07-22T18:30:00Z,1504.396,1504.396
2021-07-23T18:30:00Z,1491.92,1491.92
2021-07-24T18:30:00Z,883.399,883.399
2021-07-25T18:30:00Z,1443.662,1443.662
2021-07-26T18:30:00Z,1461.013,1461.013
2021-07-27T18:30:00Z,1521.717,1521.717
2021-07-28T18:30:00Z,1330.479,1330.479
2021-07-29T18:30:00Z,1613.363,1613.363
2021-07-30T18:30:00Z,1049.446,1049.446
2021-07-31T18:30:00Z,1389.271,1389.271
2021-08-01T18:30:00Z,1409.4180000000001,1409.4180000000001
2021-08-02T18:30:00Z,1554.324,1554.324
2021-08-03T18:30:00Z,1371.186,1371.186
2021-08-04T18:30:00Z,1549.773,1549.773
2021-08-05T18:30:00Z,1824.422,1824.422
2021-08-06T18:30:00Z,1166.337,1166.337
2021-08-07T18:30:00Z,1034.208,1034.208
2021-08-08T18:30:00Z,1394.287,1394.287
2021-08-09T18:30:00Z,1407.365,1407.365
2021-08-10T18:30:00Z,1845.952,1845.952
2021-08-11T18:30:00Z,1550.543,1550.543
2021-08-12T18:30:00Z,1593.46,1593.46
2021-08-13T18:30:00Z,1439.127,1439.127
2021-08-14T18:30:00Z,1042.378,1042.378
2021-08-15T18:30:00Z,1599.295,1599.295
2021-08-16T18:30:00Z,1721.324,1721.324
2021-08-17T18:30:00Z,1917.222,1917.222
2021-08-18T18:30:00Z,2098.331,2098.331
2021-08-19T18:30:00Z,1602.517,1602.517
2021-08-20T18:30:00Z,1347.762,1347.762
2021-08-21T18:30:00Z,2024.595,2024.595
2021-08-22T18:30:00Z,1953.769,1953.769
2021-08-23T18:30:00Z,2091.088,2091.088
2021-08-24T18:30:00Z,1444.607,1444.607
2021-08-25T18:30:00Z,2131.726,2131.726
2021-08-26T18:30:00Z,1938.644,1938.644
2021-08-27T18:30:00Z,1463.176,1463.176
2021-08-28T18:30:00Z,1540.881,1540.881
2021-08-29T18:30:00Z,1923.664,1923.664
2021-08-30T18:30:00Z,1272.859,1272.859
2021-08-31T18:30:00Z,1894.744,1894.744
2021-09-01T18:30:00Z,1578.941,1578.941
2021-09-02T18:30:00Z,1674.075,1674.075
2021-09-03T18:30:00Z,1159.735,1159.735
2021-09-04T18:30:00Z,1228.699,1228.699
2021-09-05T18:30:00Z,888.126,888.126
2021-09-06T18:30:00Z,1876.209,1876.209
2021-09-07T18:30:00Z,1499.374,1499.374
2021-09-08T18:30:00Z,1724.905,1724.905
2021-09-09T18:30:00Z,2500.497,2500.497
2021-09-10T18:30:00Z,1530.72,1530.72
2021-09-11T18:30:00Z,1463.376,1463.376
2021-09-12T18:30:00Z,1792.303,1792.303
2021-09-13T18:30:00Z,2377.7019999999998,2377.7019999999998
2021-09-14T18:30:00Z,1886.498,1886.498
2021-09-15T18:30:00Z,1566.441,1566.441
2021-09-16T18:30:00Z,2021.171,2021.171
2021-09-17T18:30:00Z,1448.357,1448.357
2021-09-18T18:30:00Z,1455.87,1455.87
2021-09-19T18:30:00Z,1606.229,1606.229
2021-09-20T18:30:00Z,1695.765,1695.765
2021-09-21T18:30:00Z,1163.755,1163.755
2021-09-22T18:30:00Z,2115.269,2115.269
2021-09-23T18:30:00Z,2351.651,2351.651
2021-09-24T18:30:00Z,1445.522,1445.522
2021-09-25T18:30:00Z,966.906,966.906
2021-09-26T18:30:00Z,1794.974,1794.974
2021-09-27T18:30:00Z,1893.542,1893.542
2021-09-28T18:30:00Z,1861.464,1861.464
2021-09-29T18:30:00Z,2243.21,2243.21
2021-09-30T18:30:00Z,1873.275,1873.275
2021-10-01T18:30:00Z,1091.157,1091.157
2021-10-02T18:30:00Z,1410.578,1410.578
2021-10-03T18:30:00Z,1629.753,1629.753
2021-10-04T18:30:00Z,2402.377,2402.377
2021-10-05T18:30:00Z,1601.773,1601.773
2021-10-06T18:30:00Z,1563.652,1563.652
2021-10-07T18:30:00Z,1657.847,1657.847
2021-10-08T18:30:00Z,1238.428,1238.428
2021-10-09T18:30:00Z,1216.268,1216.268
2021-10-10T18:30:00Z,1738.464,1738.464
2021-10-11T18:30:00Z,1761.657,1761.657
2021-10-12T18:30:00Z,1742.164,1742.164
2021-10-13T18:30:00Z,1442.941,1442.941
2021-10-14T18:30:00Z,2186.807,2186.807
2021-10-15T18:30:00Z,1512.1870000000001,1512.1870000000001
2021-10-16T18:30:00Z,1656.663,1656.663
2021-10-17T18:30:00Z,1396.419,1396.419
2021-10-18T18:30:00Z,1365.365,1365.365
2021-10-19T18:30:00Z,1311.166,1311.166
2021-10-20T18:30:00Z,1985.582,1985.582
2021-10-21T18:30:00Z,1758.357,1758.357
2021-10-22T18:30:00Z,1194.845,1194.845
2021-10-23T18:30:00Z,1381.1109999999999,1381.1109999999999
2021-10-24T18:30:00Z,1878.187,1878.187
2021-10-25T18:30:00Z,1562.733,1562.733
2021-10-26T18:30:00Z,1834.187,1834.187
2021-10-27T18:30:00Z,1863.744,1863.744
2021-10-28T18:30:00Z,1986.819,1986.819
2021-10-29T18:30:00Z,1370.038,1370.038
2021-10-30T18:30:00Z,1134.505,1134.505
2021-10-31T18:30:00Z,1633.616,1633.616
2021-11-01T18:30:00Z,1939.672,1939.672
2021-11-02T18:30:00Z,1575.398,1575.398
2021-11-03T18:30:00Z,1756.116,1756.116
2021-11-04T18:30:00Z,1785.53,1785.53
2021-11-05T18:30:00Z,1294.071,1294.071
2021-11-06T18:30:00Z,1350.079,1350.079
2021-11-07T18:30:00Z,1962.7,1962.7
2021-11-08T18:30:00Z,1907.587,1907.587
2021-11-09T18:30:00Z,1518.078,1518.078
2021-11-10T18:30:00Z,1783.651,1783.651
2021-11-11T18:30:00Z,2158.215,2158.215
2021-11-12T18:30:00Z,1295.112,1295.112
2021-11-13T18:30:00Z,1158.678,1158.678
2021-11-14T18:30:00Z,1943.027,1943.027
2021-11-15T18:30:00Z,1995.751,1995.751
2021-11-16T18:30:00Z,1781.299,1781.299
2021-11-17T18:30:00Z,2149.377,2149.377
2021-11-18T18:30:00Z,1844.817,1844.817
2021-11-19T18:30:00Z,1748.137,1748.137
2021-11-20T18:30:00Z,1519.121,1519.121
2021-11-21T18:30:00Z,1870.685,1870.685
2021-11-22T18:30:00Z,2342.348,2342.348
2021-11-23T18:30:00Z,2005.655,2005.655
2021-11-24T18:30:00Z,1389.295,1389.295
2021-11-25T18:30:00Z,1493.9279999999999,1493.9279999999999
2021-11-26T18:30:00Z,1572.598,1572.598
2021-11-27T18:30:00Z,1791.696,1791.696
2021-11-28T18:30:00Z,2174.469,2174.469
2021-11-29T18:30:00Z,1747.73,1747.73
2021-11-30T18:30:00Z,2131.284,2131.284
2021-12-01T18:30:00Z,1969.279,1969.279
2021-12-02T18:30:00Z,2173.028,2173.028
2021-12-03T18:30:00Z,1838.264,1838.264
2021-12-04T18:30:00Z,1937.515,1937.515
2021-12-05T18:30:00Z,2006.86,2006.86
2021-12-06T18:30:00Z,2039.303,2039.303
2021-12-07T18:30:00Z,1877.809,1877.809
2021-12-08T18:30:00Z,2431.334,2431.334
2021-12-09T18:30:00Z,2351.085,2351.085
2021-12-10T18:30:00Z,1713.981,1713.981
2021-12-11T18:30:00Z,1879.914,1879.914
2021-12-12T18:30:00Z,2243.36,2243.36
2021-12-13T18:30:00Z,1968.673,1968.673
2021-12-14T18:30:00Z,1984.98,1984.98
2021-12-15T18:30:00Z,2083.156,2083.156
2021-12-16T18:30:00Z,2392.58,2392.58
2021-12-17T18:30:00Z,1620.179,1620.179
2021-12-18T18:30:00Z,1645.04,1645.04
2021-12-19T18:30:00Z,1862.239,1862.239
2021-12-20T18:30:00Z,2310.255,2310.255
2021-12-21T18:30:00Z,1729.965,1729.965
2021-12-22T18:30:00Z,2326.867,2326.867
2021-12-23T18:30:00Z,1519.647,1519.647
2021-12-24T18:30:00Z,1204.2459999999999,1204.2459999999999
2021-12-25T18:30:00Z,1510.533,1510.533
2021-12-26T18:30:00Z,1644.241,1644.241
2021-12-27T18:30:00Z,1534.621,1534.621
2021-12-28T18:30:00Z,1666.623,1666.623
2021-12-29T18:30:00Z,1982.504,1982.504
2021-12-30T18:30:00Z,1799.646,1799.646
2021-12-31T18:30:00Z,1526.598,1526.598
2022-01-01T18:30:00Z,1413.093,1413.093
2022-01-02T18:30:00Z,1689.123,1689.123
2022-01-03T18:30:00Z,2292.503,2292.503
2022-01-04T18:30:00Z,1604.956,1604.956
2022-01-05T18:30:00Z,1811.403,1811.403
2022-01-06T18:30:00Z,1644.791,1644.791
2022-01-07T18:30:00Z,1643.293,1643.293
2022-01-08T18:30:00Z,1347.532,1347.532
2022-01-09T18:30:00Z,2066.363,2066.363
2022-01-10T18:30:00Z,2425.581,2425.581
2022-01-11T18:30:00Z,2041.851,2041.851
2022-01-12T18:30:00Z,1903.214,1903.214
2022-01-13T18:30:00Z,2540.851,2540.851
2022-01-14T18:30:00Z,1418.741,1418.741
2022-01-15T18:30:00Z,1669.9470000000001,1669.9470000000001
2022-01-16T18:30:00Z,1538.749,1538.749
2022-01-17T18:30:00Z,2058.022,2058.022
2022-01-18T18:30:00Z,2045.28,2045.28
2022-01-19T18:30:00Z,1637.936,1637.936
2022-01-20T18:30:00Z,2217.996,2217.996
2022-01-21T18:30:00Z,1857.692,1857.692
2022-01-22T18:30:00Z,1739.225,1739.225
2022-01-23T18:30:00Z,2673.75,2673.75
2022-01-24T18:30:00Z,2094.707,2094.707
2022-01-25T18:30:00Z,2034.622,2034.622
2022-01-26T18:30:00Z,2532.83,2532.83
2022-01-27T18:30:00Z,1903.259,1903.259
2022-01-28T18:30:00Z,1904.455,1904.455
2022-01-29T18:30:00Z,1536.335,1536.335
2022-01-30T18:30:00Z,1969.174,1969.174
2022-01-31T18:30:00Z,2117.394,2117.394
2022-02-01T18:30:00Z,1862.256,1862.256
2022-02-02T18:30:00Z,2576.505,2576.505
2022-02-03T18:30:00Z,2065.437,2065.437
2022-02-04T18:30:00Z,1908.685,1908.685
2022-02-05T18:30:00Z,1892.931,1892.931
2022-02-06T18:30:00Z,2027.735,2027.735
2022-02-07T18:30:00Z,2780.467,2780.467
2022-02-08T18:30:00Z,2296.246,2296.246
2022-02-09T18:30:00Z,2428.008,2428.008
2022-02-10T18:30:00Z,2372.784,2372.784
2022-02-11T18:30:00Z,2180.226,2180.226
2022-02-12T18:30:00Z,2212.135,2212.135
2022-02-13T18:30:00Z,2190.159,2190.159
2022-02-14T18:30:00Z,2333.134,2333.134
2022-02-15T18:30:00Z,1881.9950000000001,1881.9950000000001
2022-02-16T18:30:00Z,2550.876,2550.876
2022-02-17T18:30:00Z,2325.636,2325.636
2022-02-18T18:30:00Z,1990.409,1990.409
2022-02-19T18:30:00Z,1922.891,1922.891
2022-02-20T18:30:00Z,1967.838,1967.838
2022-02-21T18:30:00Z,2303.101,2303.101
2022-02-22T18:30:00Z,2293.387,2293.387
2022-02-23T18:30:00Z,2891.788,2891.788
2022-02-24T18:30:00Z,2421.445,2421.445
2022-02-25T18:30:00Z,1839.882,1839.882
2022-02-26T18:30:00Z,1837.586,1837.586
2022-02-27T18:30:00Z,2762.526,2762.526
2022-02-28T18:30:00Z,2309.439,2309.439
2022-03-01T18:30:00Z,2446.219,2446.219
2022-03-02T18:30:00Z,2380.043,2380.043
2022-03-03T18:30:00Z,3039.904,3039.904
2022-03-04T18:30:00Z,2251.01,2251.01
2022-03-05T18:30:00Z,1778.867,1778.867
2022-03-06T18:30:00Z,2775.472,2775.472
2022-03-07T18:30:00Z,2892.485,2892.485
2022-03-08T18:30:00Z,2846.033,2846.033
2022-03-09T18:30:00Z,2892.962,2892.962
2022-03-10T18:30:00Z,2815.233,2815.233
2022-03-11T18:30:00Z,2427.836,2427.836
2022-03-12T18:30:00Z,1913.932,1913.932
2022-03-13T18:30:00Z,2671.929,2671.929
2022-03-14T18:30:00Z,2420.526,2420.526
2022-03-15T18:30:00Z,3184.926,3184.926
2022-03-16T18:30:00Z,2835.651,2835.651
2022-03-17T18:30:00Z,2817.65,2817.65
2022-03-18T18:30:00Z,2384.7,2384.7
2022-03-19T18:30:00Z,2069.06,2069.06
2022-03-20T18:30:00Z,2685.232,2685.232
2022-03-21T18:30:00Z,2672.75,2672.75
2022-03-22T18:30:00Z,2826.384,2826.384
2022-03-23T18:30:00Z,3255.369,3255.369
2022-03-24T18:30:00Z,2664.636,2664.636
2022-03-25T18:30:00Z,1918.118,1918.118
2022-03-26T18:30:00Z,2345.919,2345.919
2022-03-27T18:30:00Z,2613.478,2613.478
2022-03-28T18:30:00Z,2883.046,2883.046
2022-03-29T18:30:00Z,2734.2019999999998,2734.2019999999998
2022-03-30T18:30:00Z,2949.284,2949.284
2022-03-31T18:30:00Z,3083.705,3083.705
2022-04-01T18:30:00Z,2515.426,2515.426
2022-04-02T18:30:00Z,1744.21,1744.21
2022-04-03T18:30:00Z,3145.651,3145.651
2022-04-04T18:30:00Z,2917.051,2917.051
2022-04-05T18:30:00Z,2945.547,2945.547
2022-04-06T18:30:00Z,3720.69,3720.69
2022-04-07T18:30:00Z,3160.724,3160.724
2022-04-08T18:30:00Z,2405.04,2405.04
2022-04-09T18:30:00Z,1573.596,1573.596
2022-04-10T18:30:00Z,2752.433,2752.433
2022-04-11T18:30:00Z,2970.871,2970.871
2022-04-12T18:30:00Z,2920.767,2920.767
2022-04-13T18:30:00Z,2977.786,2977.786
2022-04-14T18:30:00Z,2530.727,2530.727
2022-04-15T18:30:00Z,2828.797,2828.797
2022-04-16T18:30:00Z,2614.855,2614.855
2022-04-17T18:30:00Z,2853.558,2853.558
2022-04-18T18:30:00Z,2905.306,2905.306
2022-04-19T18:30:00Z,2722.583,2722.583
2022-04-20T18:30:00Z,2970.371,2970.371
2022-04-21T18:30:00Z,2862.103,2862.103
2022-04-22T18:30:00Z,2642.93,2642.93
2022-04-23T18:30:00Z,2138.579,2138.579
2022-04-24T18:30:00Z,3096.811,3096.811
2022-04-25T18:30:00Z,2849.709,2849.709
2022-04-26T18:30:00Z,2800.69,2800.69
2022-04-27T18:30:00Z,3267.968,3267.968
2022-04-28T18:30:00Z,2841.627,2841.627
2022-04-29T18:30:00Z,2291.664,2291.664
2022-04-30T18:30:00Z,1862.938,1862.938
2022-05-01T18:30:00Z,2875.039,2875.039
